"UNITID","SGRNT_T","IGRNT_T","LOAN_T","FLOAN_T","SCFA1N","SCFA1P","SCFA11P","SCFA12P","SCFA13P","SCFA14P","SCFY1N","SCFY1P","ANYAIDP","FGRNT_P","FGRNT_A","SGRNT_P","SGRNT_A","IGRNT_P","IGRNT_A","LOAN_P","LOAN_A","UAGRNTT","AGRNT_P","AGRNT_A","PGRNT_P","PGRNT_A","OFGRT_P","OFGRT_A","FLOAN_P","FLOAN_A","OLOAN_P","OLOAN_A","UAGRNTP","UAGRNTA","UPGRNTP","UPGRNTA","UFLOANP","UFLOANA","UAGRNTN","UFLOANT","AGRNT_T","FGRNT_T","PGRNT_T","OFGRT_T","OLOAN_T","AIDFSIP","SCFY11P","SCFY12P","SCFY13P","SCFY14P","GIS4A2","GIS4T12","GIS4A12","GIS4T22","GIS4A22","GIS4T32","GIS4A32","GIS4T42","GIS4A42","GIS4T52","GIS4A52","GRN4A2","GRN4T12","GRN4A12","GRN4T22","GRN4A22","GRN4T32","GRN4A32","GRN4T42","GRN4A42","GRN4T52","GRN4A52"
164173,805966.00,11254541.00,4019400.00,2830166.00,733,20,,,,,,,99,35,4699,24,4659,98,15675,67,8153,50497904.00,98,18466,35,4511,2,3000,64,6034,9,18019,84,16248,32,4506,61,7515,3108,16969635.00,13258834.00,1198327.00,1150327.00,48000.00,1189234.00,98,,,,,,,,,,,,,,,,18500,2966617.00,23924,1372730.00,21789,2323518.00,20205,2043124.00,17463,4059307.00,14979
164216,332500.00,9007609.00,1871795.00,1333186.00,392,28,,,,,,,98,20,5627,14,6274,98,23519,62,7671,29536833.00,98,25533,20,4725,16,1135,62,5486,8,17954,96,21544,16,4712,57,6076,1371,4939542.00,9779042.00,438933.00,368550.00,70383.00,538609.00,98,,,,,,,,,,,,,,,,27076,1453065.00,37258,775318.00,35242,1079959.00,29999,1428093.00,27463,2167885.00,20452
164270,660395.00,10837509.00,2370686.00,1637329.00,431,27,,,,,,,99,32,5206,23,6808,99,25500,67,8232,42123424.00,99,28555,32,4724,16,1000,66,5786,11,15603,98,26593,31,4585,66,7205,1584,7723731.00,12221534.00,723630.00,656630.00,67000.00,733357.00,99,,,,,,,,,,,,,,,,30547,2711512.00,39297,1260135.00,35004,1718625.00,33050,1442175.00,29432,2398095.00,22624
164313,58056.00,74069.00,174953.00,174953.00,339,11,87,10,3,0,,,75,58,4181,20,854,13,1646,16,3301,5633566.00,66,4286,58,3974,32,374,16,3301,0,,56,3216,47,3119,12,3766,1752,1461295.00,955710.00,823585.00,782785.00,40800.00,0.00,73,,,,,4013,634792.00,5078,202636.00,4222,76539.00,2251,1000.00,91,0.00,0,,,,,,,,,,,
164368,0.00,1333656.00,0.00,0.00,123,40,,,,,,,80,0,,0,,80,13609,0,,3444651.00,80,13609,0,,0,,0,,0,,84,13403,0,,0,,257,0.00,1333656.00,0.00,0.00,0.00,0.00,80,,,,,,,,,,,,,,,,,,,,,,,,,,
164438,0.00,0.00,11305.00,11305.00,4,0,,,,,,,100,0,,0,,0,,50,5653,975701.00,0,,0,,0,,50,5653,0,,27,3918,13,3175,22,8398,249,1696389.00,0.00,0.00,0.00,0.00,0.00,50,,,,,,,,,,,,,,,,0,0.00,,0.00,,0.00,0,0.00,,0.00,
164447,179861.00,7452488.00,2292559.00,1752455.00,337,23,,,,,,,100,54,5072,27,1976,100,22114,88,7719,31754334.00,100,25402,54,4549,14,2082,88,5901,12,12860,95,22473,50,4266,86,7606,1413,9705863.00,8560598.00,928249.00,832499.00,95750.00,540104.00,100,,,,,,,,,,,,,,,,24631,2595570.00,26485,1473344.00,27799,1007714.00,23435,1247516.00,22277,1139066.00,21492
164465,31162.00,12040654.00,558730.00,322175.00,477,27,,,,,,,62,21,5202,3,2597,55,45609,17,6984,51494177.00,56,47517,21,4592,13,1000,14,4738,5,9098,61,47373,23,4541,17,5381,1087,1598292.00,12592022.00,520206.00,459206.00,61000.00,236555.00,57,,,,,,,,,,,,,,,,44536,2655157.00,60344,1977846.00,61808,1812326.00,53304,971929.00,46282,1757218.00,23430
164492,114009.00,4416241.00,2114019.00,1185354.00,232,21,,,,,,,100,50,4164,34,1425,99,19201,90,10164,16228195.00,99,21797,50,3988,22,489,90,5699,27,14741,86,16782,33,4167,75,7223,967,6082036.00,5013321.00,483071.00,458621.00,24450.00,928665.00,100,,,,,,,,,,,,,,,,22235,1048951.00,24975,915723.00,24098,1097644.00,24392,714638.00,21656,1047957.00,17762
164535,5400.00,0.00,61000.00,61000.00,,,,,,,17,34,94,71,5629,47,675,0,,47,7625,165163.00,76,5612,71,5629,0,,47,7625,0,,64,5161,52,5289,40,7750,32,155000.00,72950.00,67550.00,67550.00,0.00,0.00,94,0,0,0,0,4275,29925.00,4275,0.00,,0.00,,0.00,,0.00,,,,,,,,,,,,
164562,225358.00,10494707.00,3818281.00,2241826.00,570,26,,,,,,,98,20,4650,17,2300,98,18707,71,9405,40840837.00,98,20054,20,4348,4,1685,71,5563,17,15924,90,20248,22,3929,70,6961,2017,10873063.00,11250137.00,530072.00,491322.00,38750.00,1576455.00,98,,,,,,,,,,,,,,,,20849,1309590.00,28469,832450.00,26014,1290998.00,22649,1500095.00,20835,3739946.00,17894
164580,75562.00,8897945.00,1654743.00,1005681.00,528,25,,,,,,,56,14,5278,6,2222,48,35309,39,8033,36046776.00,48,37159,14,4386,13,1000,38,5003,6,19090,49,34363,15,4565,37,6562,1049,5144969.00,9364072.00,390565.00,324565.00,66000.00,649062.00,55,,,,,,,,,,,,,,,,30593,1531764.00,46417,1030245.00,49059,1550402.00,44297,1442811.00,34353,1848204.00,16650
164599,,,,,,,,,,,0,0,,,,,,,,,,95643.00,,,,,,,,,,,40,2898,33,2800,49,4752,33,194816.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164614,3950.00,58825.00,52492.00,52492.00,10,12,,,,,,,100,60,3492,20,1975,100,5883,90,5832,569218.00,100,8373,60,3342,60,150,90,5832,0,,52,12937,41,4326,59,6875,44,343728.00,83725.00,20950.00,20050.00,900.00,0.00,100,,,,,,,,,,,,,,,,8869,0.00,,33525.00,8381,30550.00,10183,9500.00,9500,6250.00,6250
164632,144400.00,3208475.00,1373651.00,1039784.00,178,10,,,,,,,100,58,5427,35,2329,100,18025,96,8033,16397640.00,100,21977,58,4705,20,2064,96,6081,15,12365,83,10586,64,3668,89,7681,1549,12750905.00,3911830.00,558955.00,484655.00,74300.00,333867.00,100,,,,,,,,,,,,,,,,22022,1694491.00,26069,523269.00,23785,555490.00,20574,500934.00,18553,359400.00,14975
164641,21066.00,453780.00,699930.00,492192.00,113,10,,,,,,,95,50,4302,24,780,77,5216,64,9721,4907609.00,94,6752,50,4089,27,397,64,6836,7,25967,77,5891,47,3712,71,8453,833,6458212.00,715751.00,240905.00,229005.00,11900.00,207738.00,95,,,,,,,,,,,,,,,,6819,246122.00,6837,104161.00,8680,49215.00,5468,54422.00,6047,57500.00,6389
164678,0.00,0.00,392228.00,392228.00,,,,,,,95,73,67,62,5028,0,,0,,54,7691,397370.00,62,5028,62,5028,0,,54,7691,0,,62,4906,62,4906,61,7242,81,579399.00,296653.00,296653.00,296653.00,0.00,0.00,67,,,,,,,,,,,,,,,,4704,232724.00,5412,28960.00,3620,8626.00,2157,11915.00,2979,0.00,0
164720,143177.00,6710074.00,3554663.00,1746297.00,407,19,,,,,,,100,39,4257,20,1768,100,16487,78,11143,28048774.00,100,18481,39,4056,11,735,75,5688,27,16440,84,15479,39,3719,78,7355,1812,12319820.00,7521568.00,668317.00,636717.00,31600.00,1808366.00,100,,,,,,,,,,,,,,,,19135,1550248.00,22798,1086265.00,22631,887029.00,19712,1474754.00,18207,1354499.00,15050
164739,165350.00,14858520.00,3800397.00,2444058.00,915,22,,,,,,,76,12,5645,8,2362,65,24806,49,8540,69793533.00,68,25343,12,4494,12,1172,42,6381,7,21876,62,26731,13,4313,46,7009,2611,13555274.00,15661781.00,637911.00,507861.00,130050.00,1356339.00,71,,,,,,,,,,,,,,,,26688,1993680.00,40687,1659346.00,40472,1522147.00,33090,2349866.00,30518,4965025.00,19471
164748,29212.00,10236021.00,6171145.00,2493903.00,979,18,,,,,,,74,14,5460,2,1217,55,18921,46,13714,50879858.00,61,18519,14,4359,11,1407,45,5655,11,34367,55,16482,15,4147,38,6904,3087,14588596.00,11018724.00,753491.00,601547.00,151944.00,3677242.00,74,,,,,,,,,,,,,,,,14571,1144753.00,21599,1138568.00,22771,904888.00,14834,1139298.00,14241,2418815.00,11045
164775,281046.00,22141.00,599486.00,588486.00,269,13,0,95,5,0,,,94,54,5023,70,1503,10,791,49,4542,6754542.00,76,5057,54,4957,3,1378,49,4492,1,5500,79,4025,47,4605,39,5077,1678,4219083.00,1036594.00,733407.00,723760.00,9647.00,11000.00,91,,,,,4242,581016.00,6756,235413.00,6036,100406.00,3138,37018.00,861,26040.00,840,,,,,,,,,,,
164845,1000.00,10950.00,761247.00,761247.00,,,,,,,109,31,94,85,4626,1,1000,36,281,89,7848,1010777.00,86,4704,85,4514,31,304,89,7848,0,,72,4027,65,4168,56,8142,251,1595824.00,442130.00,430180.00,419830.00,10350.00,0.00,94,,,,,,,,,,,,,,,,4335,375705.00,4943,49438.00,4494,16987.00,1544,0.00,0,0.00,0
164872,1250.00,9400.00,35000.00,35000.00,38,10,,,,,,,18,8,5436,3,1250,16,1567,16,5833,997248.00,16,4493,8,5036,3,1200,16,5833,0,,51,5062,31,3276,50,7720,197,1497592.00,26959.00,16309.00,15109.00,1200.00,0.00,18,,,,,,,,,,,,,,,,3493,11306.00,5653,7653.00,7653,0.00,,0.00,,2000.00,667
164924,244759.00,34324238.00,3507316.00,3501316.00,2306,24,,,,,,,53,13,7307,4,2846,41,36131,38,4027,154273510.00,41,38399,12,4640,12,3014,38,4025,0,3000,44,35919,12,4463,36,4347,4295,15056640.00,36709901.00,2140904.00,1275979.00,864925.00,6000.00,49,,,,,,,,,,,,,,,,31239,2341812.00,60046,4513242.00,56416,6370359.00,49768,6280876.00,40785,9951864.00,18361
164988,265612.00,54832574.00,14178319.00,9989772.00,3628,20,,,,,,,54,13,6125,3,2767,46,32716,40,9652,247431715.00,47,34255,13,4540,9,2389,40,6923,6,19573,46,29934,13,4364,37,7267,8266,47632057.00,58062736.00,2964550.00,2188050.00,776500.00,4188547.00,52,,,,,,,,,,,,,,,,30895,10216246.00,44036,6867338.00,43191,8509098.00,39577,9912839.00,35786,12814805.00,18818
165015,140704.00,14347990.00,2093111.00,1592170.00,802,22,,,,,,,63,16,6508,5,3703,57,31604,41,6440,70059579.00,57,33806,16,4800,16,1708,39,5055,5,12845,57,34159,18,4588,44,6843,2051,10886994.00,15347778.00,859084.00,633616.00,225468.00,500941.00,60,,,,,,,,,,,,,,,,34876,4204697.00,52559,1897407.00,51281,2196555.00,39224,2365230.00,37543,2344812.00,17115
165024,1618309.00,1256365.00,7482126.00,5540186.00,1493,16,0,96,4,0,,,80,31,4498,59,1839,43,1954,70,7174,25727590.00,61,5410,31,4397,25,187,69,5405,19,6743,54,4943,35,3958,68,6679,5205,43645619.00,4966109.00,2091435.00,2022759.00,68676.00,1941940.00,80,,,,,1962,1196447.00,5539,538995.00,3993,229908.00,1553,39720.00,187,0.00,0,,,,,,,,,,,
165033,624303.00,18327.00,1364845.00,1358316.00,1217,14,1,94,4,0,,,80,56,4118,58,881,1,1410,33,3447,17542155.00,69,4138,56,4034,9,500,32,3448,0,3265,57,3531,47,3513,27,2989,4968,7179484.00,3471750.00,2829120.00,2771663.00,57457.00,6529.00,80,,,,,3575,2241272.00,4915,677131.00,4871,438934.00,2926,104327.00,784,10086.00,108,,,,,,,,,,,
165060,1200.00,9000.00,13000.00,13000.00,,,,,,,4,1,100,50,4331,50,600,100,2250,75,4333,573874.00,100,4716,50,4331,0,,75,4333,0,,62,3261,48,3247,92,7960,176,2077531.00,18862.00,8662.00,8662.00,0.00,0.00,100,,,,,,,,,,,,,,,,5621,5287.00,5287,0.00,,10575.00,10575,0.00,,1000.00,1000
165112,258116.00,16720.00,270980.00,234886.00,825,6,0,78,22,0,,,61,56,4647,41,759,1,1858,6,5113,26460754.00,61,4814,56,4572,12,348,6,4606,0,9024,56,3622,51,3332,7,5102,7305,4719555.00,2435882.00,2161046.00,2125899.00,35147.00,36094.00,61,,,,,4586,1651366.00,4759,375225.00,5071,177317.00,3773,29707.00,1650,0.00,0,,,,,,,,,,,
165167,400.00,0.00,38000.00,38000.00,8,1,,,,,,,50,38,5725,13,400,0,,50,9500,1642770.00,38,5858,38,5658,13,200,50,9500,0,,35,3838,31,3071,41,8099,428,4049269.00,17575.00,17175.00,16975.00,200.00,0.00,50,,,,,,,,,,,,,,,,4394,11550.00,5775,0.00,0,6025.00,6025,0.00,,0.00,
165194,169514.00,78980.00,257778.00,251431.00,390,11,95,3,2,0,,,62,40,4113,46,947,19,1039,14,4603,5309988.00,53,4300,40,3993,13,381,14,4656,1,3174,42,3496,33,3020,11,5553,1519,2115740.00,890102.00,641608.00,622958.00,18650.00,6347.00,62,,,,,4108,456130.00,5366,165996.00,4743,147063.00,4085,22611.00,1256,963.00,51,,,,,,,,,,,
165255,700.00,900.00,160531.00,160531.00,,,,,,,71,32,70,34,4364,3,350,3,450,45,5017,295881.00,34,4431,34,4051,18,577,45,5017,0,,64,2113,46,2728,64,4331,140,610614.00,106335.00,104735.00,97235.00,7500.00,0.00,70,,,,,,,,,,,,,,,,3734,84079.00,3822,1713.00,1713,3825.00,3825,0.00,,0.00,
165264,0.00,0.00,20500.00,5500.00,1,0,,,,,,,100,0,,0,,0,,100,20500,11517437.00,0,,0,,0,,100,5500,100,15000,55,26058,43,3036,84,7236,442,4891669.00,0.00,0.00,0.00,0.00,15000.00,100,,,,,,,,,,,,,,,,0,0.00,,0.00,,0.00,,0.00,0,0.00,
165334,74350.00,14074811.00,2726885.00,2324722.00,669,28,,,,,,,91,23,6496,10,1110,89,23615,54,7575,48377990.00,89,25323,23,4436,20,2401,53,6512,5,11828,84,23961,21,4463,53,7500,2019,9465130.00,15143037.00,993876.00,669776.00,324100.00,402163.00,91,,,,,,,,,,,,,,,,27630,2675745.00,33447,1435715.00,34184,2242247.00,31142,1925441.00,27119,2082140.00,18929
165529,206600.00,11709333.00,4925261.00,2730250.00,600,22,,,,,,,99,35,4576,22,1589,99,19746,80,10325,36273208.00,99,21626,35,4368,20,370,79,5760,25,14932,73,18100,26,4227,63,7080,2004,12241254.00,12867697.00,951764.00,908464.00,43300.00,2195011.00,99,,,,,,,,,,,,,,,,23196,2174423.00,27877,1806550.00,27372,2270265.00,26095,1767329.00,22092,3277815.00,18624
165556,0.00,2500.00,1802483.00,1802483.00,,,,,,,297,51,94,83,4342,0,,0,2500,90,6751,1613907.00,83,4352,83,4205,32,351,90,6751,0,,71,3870,71,3773,82,5752,417,2749516.00,1074929.00,1072429.00,1038729.00,33700.00,0.00,94,,,,,,,,,,,,,,,,3997,552402.00,4384,80196.00,3645,6966.00,995,0.00,0,0.00,0
165574,208349.00,9149123.00,3456023.00,2110504.00,473,35,,,,,,,91,40,4866,16,2706,91,21228,76,9600,22145078.00,91,23867,40,4451,12,1390,76,5879,19,14950,76,21376,31,4307,64,6557,1036,5750183.00,10286824.00,929352.00,850102.00,79250.00,1345519.00,91,,,,,,,,,,,,,,,,24909,2892759.00,28641,1583873.00,28283,1401539.00,24164,1488530.00,22217,1700220.00,20734
165608,700.00,0.00,56028.00,34028.00,,,,,,,5,5,100,20,5775,20,700,0,,100,11206,131131.00,20,6475,20,5775,0,,80,8507,40,11000,62,2342,62,2199,75,6719,56,456886.00,6475.00,5775.00,5775.00,0.00,22000.00,100,0,0,0,0,1619,0.00,,6475.00,1619,0.00,,0.00,,0.00,,,,,,,,,,,,
165635,12000.00,700.00,1284992.00,1200671.00,,,,,,,208,69,87,69,4622,15,375,0,700,70,8801,996211.00,70,4645,69,4622,0,,69,8338,3,14054,68,4907,67,4750,68,9043,203,1853733.00,678240.00,665540.00,665540.00,0.00,84321.00,87,,,,,,,,,,,,,,,,3768,525284.00,4414,126766.00,4226,25290.00,2108,700.00,140,200.00,14
165644,82825.00,2079715.00,545237.00,411077.00,112,13,,,,,,,100,49,4955,36,2071,100,18569,65,7469,14375566.00,100,21742,48,4624,20,1038,63,5873,10,12196,87,18990,47,4076,71,8910,757,5488866.00,2435086.00,272546.00,249718.00,22828.00,134160.00,100,,,,,,,,,,,,,,,,22750,496037.00,24802,451426.00,23759,493259.00,24663,343853.00,21491,240204.00,17157
165662,126658.00,10661687.00,6393473.00,3134619.00,915,24,,,,,,,73,18,4832,5,2533,61,19176,58,12040,41600612.00,62,20300,17,4239,15,777,57,6005,15,24140,58,18987,17,4426,55,6846,2191,14362247.00,11571110.00,782765.00,673925.00,108840.00,3258854.00,72,,,,,,,,,,,,,,,,17736,2081350.00,26017,1170002.00,22941,1432869.00,22389,1778475.00,19761,3167882.00,12279
165671,588523.00,10209450.00,3618943.00,2413385.00,555,28,,,,,,,100,32,5167,39,2712,100,18429,76,8535,34125658.00,100,21132,28,4277,18,2550,76,5746,14,15260,90,19097,23,4292,70,6958,1787,9637306.00,11707358.00,909385.00,654401.00,254984.00,1205558.00,100,,,,,,,,,,,,,,,,22592,1535128.00,27911,1366616.00,27332,1836359.00,25864,2153465.00,22432,3342774.00,18468
165699,104800.00,8463419.00,6436978.00,3046215.00,790,25,,,,,,,93,15,4596,10,1327,89,11988,69,11746,31151374.00,90,12843,15,4163,6,994,69,5620,23,18943,76,12958,16,3920,61,6477,2404,12384525.00,9105949.00,537730.00,487031.00,50699.00,3390763.00,92,,,,,,,,,,,,,,,,13517,1079000.00,20358,549325.00,21973,1342132.00,17430,1746150.00,14798,2839450.00,9928
165750,0.00,0.00,379978.00,379978.00,,,,,,,74,57,88,78,4735,0,,0,,85,6031,328125.00,78,4735,77,4531,78,282,85,6031,0,,56,4495,55,4346,65,5613,73,477106.00,274608.00,274608.00,258245.00,16363.00,0.00,88,,,,,,,,,,,,,,,,3931,133641.00,3931,0.00,,0.00,,0.00,,0.00,
165802,162148.00,3671569.00,1626712.00,1327417.00,277,14,,,,,,,98,64,4799,40,1461,98,13548,85,6893,13670599.00,98,17281,64,4641,14,739,85,5625,8,13604,58,12087,41,3784,54,6243,1131,6560894.00,4683221.00,849504.00,821404.00,28100.00,299295.00,98,,,,,,,,,,,,,,,,18531,1908020.00,19875,1131395.00,19507,734790.00,18841,370547.00,16843,284190.00,11841
165820,1003663.00,606847.00,4368696.00,3212615.00,781,18,0,90,10,0,,,90,38,4554,55,2356,42,1839,78,7174,14550861.00,67,5598,38,4243,27,427,76,5390,16,9476,58,5877,34,4109,67,7544,2476,21539225.00,2944720.00,1334210.00,1243246.00,90964.00,1156081.00,88,,,,,4365,1236965.00,8590,529513.00,7674,416635.00,4789,168125.00,1515,101635.00,673,,,,,,,,,,,
165866,1039717.00,870463.00,4375478.00,3421716.00,844,19,1,86,3,10,,,87,38,4621,55,2222,55,1872,78,6670,10888421.00,66,6090,38,4447,26,254,76,5346,31,3668,49,4920,30,4169,64,7616,2213,21767618.00,3379676.00,1469496.00,1414201.00,55295.00,953762.00,87,,,,,5068,1368468.00,9503,813486.00,8654,629892.00,5779,298255.00,2294,209642.00,1178,,,,,,,,,,,
165884,149550.00,979203.00,896182.00,803136.00,194,33,0,100,0,0,,,98,75,4666,54,1438,96,5265,79,5857,3939058.00,98,9502,75,4327,11,2342,78,5319,4,13292,76,8676,52,4357,62,6241,454,2284266.00,1805290.00,676537.00,627355.00,49182.00,93046.00,98,,,,,10221,1141686.00,11193,301082.00,10753,173251.00,9118,94407.00,8582,27096.00,2710,,,,,,,,,,,
165936,98136.00,7354114.00,2612392.00,1661005.00,437,26,,,,,,,100,25,4916,11,2133,97,17345,82,7297,30513218.00,100,18344,25,4297,16,954,68,5555,14,15597,99,18271,23,4160,68,6626,1670,7646821.00,7997928.00,545678.00,477018.00,68660.00,951387.00,100,,,,,,,,,,,,,,,,20051,1477628.00,25476,640625.00,27853,1197974.00,23490,1351706.00,20175,2530457.00,15815
165981,80396.00,25957.00,238654.00,238654.00,193,9,17,83,0,0,,,90,66,3766,62,676,17,811,56,2189,4044822.00,90,3379,59,3982,42,349,56,2189,0,,57,3448,48,2979,28,3747,1173,2180798.00,584578.00,478225.00,449987.00,28238.00,0.00,90,,,,,3324,395870.00,5075,119830.00,4793,47932.00,1917,7928.00,360,225.00,10,,,,,,,,,,,
166009,6650.00,0.00,541756.00,285000.00,,,,,,,55,67,78,56,5512,7,1663,0,,78,12599,228195.00,56,5726,56,5196,55,327,78,6628,16,28528,52,5307,52,4680,76,6915,43,428750.00,177520.00,170870.00,161075.00,9795.00,256756.00,78,,,,,,,,,,,,,,,,3974,152355.00,5860,15495.00,3874,3020.00,755,0.00,0,0.00,0
166018,97082.00,9585811.00,1564572.00,1327506.00,370,26,,,,,,,95,29,5406,10,2624,94,27545,66,6386,34672202.00,94,29433,29,4450,15,1982,66,5418,5,12477,91,27024,27,4408,60,6426,1283,5481199.00,10272095.00,589202.00,476202.00,113000.00,237066.00,95,,,,,,,,,,,,,,,,34994,2327159.00,46543,1257163.00,43350,2170606.00,40955,1994403.00,34386,1349189.00,19274
166027,163713.00,41899663.00,862293.00,199162.00,1659,16,,,,,,,72,16,7651,4,2373,55,46044,8,6844,186817893.00,55,48195,16,4821,11,3963,2,4858,6,6376,44,41414,11,4524,4,8557,4511,3114758.00,44098630.00,2035254.00,1282272.00,752982.00,663131.00,56,,,,,,,,,,,,,,,,49419,3971920.00,61106,5959856.00,62735,4221060.00,57823,1169918.00,53178,1875051.00,20162
166045,,,,,0,0,,,,,,,,,,,,,,,,5586.00,,,,,,,,,,,10,2793,10,2180,10,5876,2,11752.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166054,545.00,563392.00,223805.00,140255.00,30,30,,,,,,,100,57,3138,10,182,100,18780,47,15986,872932.00,100,20576,37,4626,20,410,47,10018,17,16710,100,8729,36,4124,56,6699,100,375116.00,617282.00,53345.00,50888.00,2457.00,83550.00,100,,,,,,,,,,,,,,,,17169,133233.00,19033,56451.00,28226,105203.00,17534,48725.00,12181,68439.00,13688
166124,195029.00,13874338.00,2498448.00,2498448.00,738,27,,,,,,,72,16,6289,9,2955,57,32878,53,6423,51622005.00,58,34482,15,4537,7,3962,53,6423,0,,56,33873,15,4433,51,7020,1524,9708709.00,14792568.00,723201.00,517201.00,206000.00,0.00,68,,,,,,,,,,,,,,,,28288,2247900.00,52277,1424802.00,47493,1848826.00,44020,2475681.00,34384,3968731.00,16817
166133,549866.00,97877.00,1009699.00,976594.00,988,16,97,0,3,0,,,78,60,4099,52,1078,32,307,29,3518,13347662.00,67,4592,59,4014,18,300,28,3475,1,4729,59,3614,49,3284,27,3698,3693,6368290.00,3058029.00,2410286.00,2355955.00,54331.00,33105.00,77,,,,,4222,2148075.00,5494,498698.00,4795,290183.00,2712,25341.00,409,6091.00,156,,,,,,,,,,,
166391,117308.00,9255914.00,3415034.00,2259932.00,489,27,,,,,,,96,34,4358,20,1209,95,19905,80,8779,34394625.00,96,21602,34,4358,0,,80,5810,17,14087,93,20473,30,4333,77,6898,1680,9664666.00,10087974.00,714752.00,714752.00,0.00,1155102.00,96,,,,,,,,,,,,,,,,23762,1684249.00,27611,1458366.00,27516,1933120.00,26481,2190055.00,24607,2429256.00,18403
166407,,,,,0,0,,,,,,,,,,,,,,,,423150.00,,,,,,,,,,,43,3332,34,3167,85,8251,127,2071086.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166452,76158.00,3597028.00,2775586.00,1553678.00,372,19,,,,,,,96,24,4718,14,1437,95,10190,69,10842,10279895.00,95,11609,24,4406,3,2162,68,6165,21,15665,58,8931,28,4022,67,7143,1151,9507439.00,4097849.00,424663.00,396563.00,28100.00,1221908.00,96,,,,,,,,,,,,,,,,11805,688585.00,16395,395566.00,16482,451442.00,11286,500963.00,10224,973637.00,9736
166489,0.00,72698.00,5444.00,5444.00,5,9,,,,,,,100,20,5775,0,,100,14540,20,5444,704366.00,100,15695,20,5775,0,,20,5444,0,,86,14375,16,4928,21,8147,49,97766.00,78473.00,5775.00,5775.00,0.00,0.00,100,,,,,,,,,,,,,,,,30905,30905.00,30905,0.00,,0.00,,0.00,,0.00,
166498,7608.00,2122.00,173649.00,173649.00,,,,,,,99,56,61,48,2910,34,224,1,2122,48,3618,149415.00,61,2490,47,2898,28,124,48,3618,0,,34,2490,27,2898,52,3348,60,308040.00,149415.00,139685.00,136206.00,3479.00,0.00,61,,,,,,,,,,,,,,,,2490,144165.00,3353,5250.00,350,0.00,0,0.00,,0.00,
166513,2011918.00,6976896.00,7655169.00,5604749.00,1595,12,0,87,13,0,,,89,25,4648,59,2125,59,7375,66,7222,58011461.00,76,8927,25,4193,14,804,66,5348,10,13401,54,7806,26,4037,53,7105,7432,51936521.00,10810994.00,1822180.00,1643705.00,178475.00,2050420.00,87,,,,,7223,2266778.00,14624,1313785.00,13138,1438525.00,9853,1204644.00,5764,970490.00,2514,,,,,,,,,,,
166586,0.00,0.00,40150.00,40150.00,,,,,,,7,16,100,100,4994,0,,0,,100,5736,121913.00,100,4994,100,4463,100,531,100,5736,0,,66,4204,66,3534,48,5221,29,109633.00,34959.00,34959.00,31239.00,3720.00,0.00,100,,,,,,,,,,,,,,,,4994,34959.00,4994,0.00,,0.00,,0.00,,0.00,
166595,0.00,0.00,11722.00,11722.00,,,,,,,3,4,100,100,5003,0,,0,,67,5861,141496.00,100,5003,100,4603,100,400,67,5861,0,,60,3144,57,2930,36,5126,45,138390.00,15010.00,15010.00,13810.00,1200.00,0.00,100,,,,,,,,,,,,,,,,5003,15010.00,5003,0.00,,0.00,,0.00,,0.00,
166629,5477246.00,23843690.00,19832730.00,13699334.00,4692,21,0,72,28,0,,,91,19,4834,55,2130,65,7797,55,7657,142180789.00,84,8572,19,4265,17,637,54,5374,8,16183,71,8849,22,4154,57,6770,16068,87976586.00,33584950.00,4264014.00,3762014.00,502000.00,6133396.00,86,,,,,8676,4810687.00,18361,4324370.00,17025,4967685.00,13177,2842801.00,7037,2002388.00,2257,,,,,,,,,,,
166638,2634220.00,5245689.00,4124814.00,3589332.00,1538,12,0,80,20,0,,,81,46,5250,62,2770,66,5163,50,5378,65122339.00,73,10267,46,4646,36,763,49,4729,3,10928,62,8534,42,4169,53,7317,7631,48224426.00,11570564.00,3690655.00,3266178.00,424477.00,535482.00,80,,,,,9079,4301453.00,12651,2088065.00,11473,1313053.00,8582,658005.00,4507,463789.00,3071,,,,,,,,,,,
166647,284435.00,17250.00,430798.00,408144.00,575,12,0,94,6,0,,,61,42,4327,50,991,4,719,18,4183,5523792.00,56,4188,42,4276,8,357,18,4001,1,5664,37,3108,26,3282,14,3582,1777,2353552.00,1344410.00,1042725.00,1026310.00,16415.00,22654.00,61,,,,,4255,809245.00,5543,273447.00,4972,139190.00,2961,24918.00,1187,8432.00,324,,,,,,,,,,,
166656,226250.00,6668861.00,8317231.00,3447687.00,781,20,,,,,,,97,33,5144,21,1388,97,8786,71,15067,29633260.00,97,10847,33,4615,19,948,70,6326,32,19715,79,9477,29,4469,68,7957,3127,21389206.00,8232571.00,1337460.00,1199956.00,137504.00,4869544.00,97,,,,,,,,,,,,,,,,11567,1964097.00,15226,1041699.00,13355,902688.00,10496,844376.00,9705,1724691.00,9582
