UNITID,EFFT,EFLEVEL
377272,26,31
377281,58,30
377281,50,31
377315,55,30
377315,20,31
377342,529,30
377342,137,31
377449,114,30
377449,31,31
377458,91,30
377458,47,31
377485,20,30
377485,8,31
377546,82,30
377546,32,31
377555,4423,30
377555,786,31
377564,3758,30
377564,498,31
377652,410,30
377652,59,31
377661,228,30
377661,36,31
377670,151,30
377670,31,31
377722,365,30
377722,34,31
377759,41,30
377759,28,31
378105,200,30
378105,89,31
378576,77,30
378576,1,31
378886,36,30
378886,4,31
378956,641,30
378956,81,31
379621,40,30
379621,6,31
379746,55,30
379746,31,31
379782,210,30
379782,11,31
380067,97,30
380067,62,31
380359,202,30
380359,60,31
380368,463,30
380368,126,31
380377,429,30
380377,63,31
380438,308,30
380438,42,31
380456,95,30
380456,28,31
380465,243,30
380465,1,31
380474,120,30
380474,51,31
381255,117,30
381255,57,31
381282,160,30
381282,60,31
381325,121,30
381325,41,31
381361,68,30
381361,31,31
381370,178,30
381370,128,31
381404,144,30
381404,143,31
381486,11,30
381486,5,31
381529,133,30
381529,36,31
381699,19,30
381699,13,31
381732,66,30
381732,26,31
381866,50,30
381866,11,31
381945,184,30
381945,99,31
382063,108,30
382258,63,30
382258,30,31
382267,89,30
382267,20,31
382276,319,30
382276,123,31
382416,80,30
382416,7,31
382461,34,30
382461,2,31
382504,359,30
382504,174,31
382771,330,30
382771,135,31
382780,128,30
382780,77,31
382896,185,30
382896,66,31
382902,83,30
382902,40,31
382911,93,30
382911,26,31
382957,398,30
382957,129,31
383020,10,30
383084,2257,30
383084,1608,31
383163,75,30
383163,12,31
383172,42,30
383172,20,31
383190,1148,30
383190,349,31
383279,75,30
383279,8,31
383297,58,30
383297,8,31
383312,117,30
383312,117,31
383330,55,30
383330,13,31
383367,207,30
383367,90,31
383464,133,30
383464,102,31
383525,143,30
383525,12,31
383765,67,30
383765,32,31
383792,129,30
383792,90,31
383950,182,30
383950,45,31
383996,108,30
383996,41,31
384236,364,30
384236,81,31
384245,570,30
384245,149,31
384254,307,30
384254,66,31
384333,2897,30
384333,918,31
384342,2107,30
384342,595,31
384412,114,30
384412,34,31
384421,94,30
384421,24,31
385132,77,30
385132,35,31
385503,330,30
385503,49,31
385549,90,30
385549,31,31
385619,2089,30
385619,657,31
386153,265,30
386153,221,31
386472,364,30
386472,11,31
387819,30,30
387819,24,31
387925,201,30
387925,77,31
388043,164,30
388043,15,31
388520,63,30
388520,4,31
388663,105,30
388663,43,31
389727,158,30
389727,17,31
389860,235,30
389860,82,31
390701,154,30
390701,1,31
390905,204,30
390905,80,31
391005,341,30
391005,27,31
391546,2,30
391546,1,31
391759,,30
391759,,31
392257,1296,30
392257,255,31
392354,21,30
392354,3,31
392415,280,30
392415,101,31
392798,6,30
392798,1,31
392840,199,30
392840,43,31
393180,62,30
393180,53,31
393524,89,30
393524,27,31
393649,677,30
393649,200,31
393861,488,30
393861,213,31
393977,36,30
393977,6,31
395195,23,30
395195,6,31
395362,566,30
395362,145,31
395690,615,30
395690,606,31
397942,841,30
397942,218,31
398130,214,30
398130,15,31
399212,2747,30
399212,1141,31
399869,571,30
399869,162,31
399911,417,30
399911,104,31
400080,918,30
400080,602,31
400187,261,30
400187,112,31
401223,65,30
401223,3,31
401481,12,30
401481,5,31
401764,113,30
401764,14,31
402563,198,30
402563,44,31
402776,68,30
402776,9,31
402800,138,30
402800,19,31
403414,8,30
403414,1,31
403469,257,30
403469,117,31
403478,386,30
403478,153,31
403487,464,30
403487,175,31
404037,22,30
404037,8,31
404055,280,30
404055,213,31
404338,79,30
404338,17,31
404365,271,30
404365,36,31
404374,192,30
404374,26,31
404383,431,30
404383,88,31
404426,1123,30
404426,352,31
404684,426,30
404684,62,31
404718,19,30
404718,11,31
404806,202,30
404806,58,31
404912,747,30
404912,189,31
404994,4104,30
404994,1238,31
405012,83,30
405012,53,31
405021,71,30
405021,45,31
405058,140,30
405058,41,31
405076,538,30
405076,451,31
405748,14,30
405748,13,31
405854,194,30
405854,21,31
405872,1151,30
405872,474,31
405997,436,30
405997,1,31
406024,474,30
406024,19,31
406033,641,30
406033,58,31
406149,102,30
406149,30,31
406325,76,30
406325,25,31
406413,82,30
406413,49,31
406422,57,30
406422,44,31
406486,31,30
406486,11,31
406495,69,30
406495,53,31
406547,281,30
406547,24,31
407009,2698,30
407009,386,31
407054,50,30
407054,7,31
407090,71,30
407090,8,31
407142,106,30
407142,13,31
407151,86,30
407151,17,31
407179,66,30
407179,28,31
407328,90,30
407328,24,31
407355,191,30
407355,37,31
407391,82,30
407391,2,31
407407,82,30
407407,11,31
407425,70,30
407425,4,31
407434,34,30
407434,26,31
407461,115,30
407461,61,31
407470,119,30
407470,41,31
407489,42,30
407489,21,31
407513,161,30
407513,43,31
407522,4,30
407522,3,31
407568,91,30
407568,16,31
407577,157,30
407577,69,31
407595,77,30
407595,35,31
407601,3,30
407601,2,31
407610,1,30
407610,1,31
407683,55,30
407683,28,31
407708,199,30
407708,43,31
407735,34,30
407735,17,31
407832,175,30
407832,116,31
408039,131,30
408066,96,30
408066,28,31
408163,58,30
408163,9,31
408312,104,30
408312,21,31
408385,691,30
408385,600,31
408729,109,30
408729,34,31
408844,1699,30
408844,367,31
408862,62,30
408862,23,31
409032,87,30
409032,78,31
409120,165,30
409120,55,31
409193,239,30
409193,20,31
409315,9075,30
409315,3100,31
409537,,30
409537,,31
409591,53,30
409591,23,31
409698,6089,30
409698,799,31
410283,220,30
410496,154,30
410496,27,31
410502,526,30
410502,61,31
410797,130,30
410797,59,31
410964,15,30
410964,5,31
411684,94,30
411684,8,31
411754,38,30
412003,28,30
412003,12,31
412173,247,30
412173,2,31
412535,39,30
412535,16,31
412544,87,30
412544,24,31
412599,600,30
412599,168,31
412650,73,30
412650,66,31
413176,49,30
413176,11,31
413343,17,30
413343,6,31
413413,1547,30
413413,4,31
413617,125,30
413617,34,31
413626,218,30
413626,67,31
413680,482,30
413680,396,31
413778,204,30
413778,118,31
413802,110,30
413802,74,31
413820,18,30
413820,7,31
413893,429,30
413893,130,31
413945,77,30
413945,23,31
413972,55,30
413972,13,31
414054,82,30
414054,33,31
414063,99,30
414063,31,31
414124,301,30
414124,236,31
414452,21,30
414452,14,31
414461,2343,30
414461,890,31
414489,94,30
414489,88,31
414540,185,30
414540,76,31
414595,46,30
414595,4,31
414823,1424,30
414823,372,31
414869,54,30
414869,5,31
414878,231,30
414878,2,31
414911,694,30
414911,210,31
414939,102,30
414939,64,31
415039,64,30
415039,41,31
415057,103,30
415057,53,31
415729,8,30
415729,5,31
415987,289,30
415987,45,31
416458,295,30
416458,120,31
416670,20,30
416670,15,31
416801,275,30
417008,86,30
417008,7,31
417062,70,30
417062,19,31
417105,253,30
417105,46,31
417123,98,30
417123,53,31
417178,38,30
417187,21,30
417248,49,30
417248,29,31
417257,38,30
417318,10,30
417318,10,31
417327,196,30
417327,13,31
417381,93,30
417381,40,31
417406,36,30
417406,3,31
417442,58,30
417442,13,31
417503,137,30
417503,9,31
417549,160,30
417549,104,31
417600,30,30
417600,20,31
417628,29,30
417628,7,31
417637,80,30
417637,41,31
417646,23,30
417646,10,31
417655,33,30
417655,13,31
417673,24,30
417673,5,31
417682,21,30
417682,2,31
417716,168,30
417716,16,31
417725,76,30
417725,9,31
417734,77,30
417734,3,31
417752,47,30
417752,8,31
417789,34,30
417789,24,31
417804,103,30
417804,49,31
417831,88,30
417831,69,31
417840,86,30
417840,23,31
417868,41,30
417868,39,31
417886,71,30
417886,11,31
417910,207,30
417910,33,31
417983,,30
417983,,31
417992,42,30
417992,3,31
418001,259,30
418001,23,31
418010,21,30
418010,5,31
418029,30,30
418029,7,31
418038,132,30
418038,21,31
418056,56,30
418056,21,31
418065,236,30
418065,82,31
418083,47,30
418083,41,31
418126,193,30
418126,28,31
418171,43,30
418171,15,31
418199,59,30
418199,26,31
418205,156,30
418205,64,31
418223,103,30
418223,56,31
418250,231,30
418250,102,31
418269,85,30
418269,34,31
418278,6,30
418278,4,31
418296,133,30
418296,93,31
418302,108,30
418302,46,31
418320,57,30
418320,23,31
418339,60,30
418339,21,31
418348,57,30
418348,35,31
418357,37,30
418357,23,31
418384,15,30
418384,1,31
418409,115,30
418409,53,31
418427,79,30
418427,13,31
418445,22,30
418445,10,31
418454,125,30
418454,74,31
418481,47,30
418481,28,31
418515,151,30
418515,84,31
418524,51,30
418524,23,31
418533,229,30
418533,171,31
418542,71,30
418542,11,31
418560,30,30
418560,9,31
418588,32,30
418588,18,31
418603,48,30
418603,21,31
418612,21,30
418658,231,30
418658,98,31
418755,78,30
418755,18,31
418764,142,30
418764,38,31
418773,603,30
418773,253,31
418782,189,30
418782,124,31
418870,221,30
418870,28,31
418889,44,30
418889,13,31
418913,17,30
418913,15,31
418968,14,30
418968,1,31
419031,28,30
419031,12,31
419095,49,30
419095,16,31
419147,16,30
419147,13,31
419156,12,30
419156,6,31
419183,335,30
419183,165,31
419217,70,30
419217,3,31
419226,350,30
419226,285,31
419235,120,30
419235,31,31
419244,104,30
419244,44,31
419253,39,30
419253,16,31
419271,3,30
419271,1,31
419280,24,30
419280,4,31
419314,17,30
419314,7,31
419332,4,30
419332,2,31
419341,21,30
419341,19,31
419411,71,30
419411,31,31
419420,27,30
419420,8,31
419457,8,30
419457,,31
419484,30,30
419484,16,31
419633,67,30
419633,20,31
419660,518,30
419660,110,31
419703,554,30
419703,339,31
419712,189,30
419712,116,31
419721,245,30
419721,136,31
420006,49,30
420006,1,31
420024,156,30
420024,37,31
420042,959,30
420042,3,31
420103,177,30
420103,55,31
420130,51,30
420130,42,31
420255,97,30
420255,31,31
420307,1297,30
420307,159,31
420316,278,30
420316,42,31
420325,55,30
420325,10,31
420343,641,30
420343,282,31
420370,479,30
420370,147,31
420398,4124,30
420398,1227,31
420431,348,30
420431,79,31
420440,425,30
420440,122,31
420459,72,30
420459,53,31
420468,219,30
420468,176,31
420495,19,30
420538,682,30
420538,194,31
420556,320,30
420556,116,31
420574,3354,30
420574,483,31
420608,100,30
420608,20,31
420723,127,30
420723,70,31
420866,22,30
420866,1,31
420981,496,30
420981,173,31
421513,92,30
421513,5,31
421540,78,30
421540,51,31
421559,40,30
421559,23,31
421610,39,30
421610,10,31
421665,4,30
421665,,31
421708,494,30
421708,216,31
421717,47,30
421717,15,31
421771,40,30
421771,5,31
421832,284,30
421832,79,31
421841,268,30
421841,76,31
421878,184,30
421878,63,31
421896,409,30
421896,68,31
422190,36,30
422190,6,31
422695,360,30
422695,12,31
422835,167,30
422835,46,31
423120,704,30
423120,381,31
423397,63,30
423397,34,31
423652,211,30
423652,61,31
423980,692,30
425250,42,30
425250,9,31
425889,205,30
425889,49,31
425986,250,30
425986,47,31
426314,2584,30
426314,70,31
427308,163,30
427308,122,31
427335,14,30
427335,11,31
427894,106,30
427894,44,31
427919,52,30
427973,153,30
427973,20,31
427982,61,30
427982,16,31
427991,436,30
427991,313,31
428000,146,30
428019,49,30
428019,28,31
428055,284,30
428055,56,31
428073,21,30
428073,9,31
428125,95,30
428125,11,31
428143,237,30
428143,53,31
428170,236,30
428170,208,31
428259,,30
428259,,31
428268,32,30
428268,5,31
428286,387,30
428286,46,31
428295,64,30
428295,57,31
428392,540,30
428392,230,31
428444,756,30
428444,127,31
429012,439,30
429012,150,31
429128,39,30
429128,14,31
430096,147,30
430096,10,31
430157,105,30
430157,10,31
430166,95,30
430166,8,31
430184,421,30
430184,18,31
430218,83,30
430218,40,31
430227,90,30
430227,40,31
430245,455,30
430245,394,31
430254,48,30
430254,22,31
430306,30,30
430306,8,31
430342,101,30
430342,32,31
430403,41,30
430403,36,31
430421,20,30
430485,58,30
430485,22,31
430564,16,30
430564,4,31
430582,395,30
430582,234,31
430670,37,30
430670,6,31
430704,14,30
430795,223,30
430795,167,31
430810,317,30
430810,64,31
430883,30,30
430883,3,31
430908,54,30
430908,25,31
430935,559,30
430935,143,31
430971,33,30
430971,11,31
431017,66,30
431017,29,31
431071,50,30
431071,20,31
431099,35,30
431099,9,31
431105,33,30
431105,11,31
431123,375,30
431123,108,31
431141,1215,30
431141,229,31
431169,120,30
431169,30,31
431187,74,30
431187,61,31
431196,129,30
431196,15,31
431202,,30
431202,,31
431266,25,30
431266,,31
431275,17,30
431275,4,31
431284,24,30
431284,4,31
431309,19,30
431309,4,31
431558,244,30
431558,142,31
431600,93,30
431600,25,31
431691,31,30
431691,12,31
431707,29,30
431716,417,30
431716,257,31
431770,20,30
431770,20,31
431886,226,30
431886,80,31
431929,173,30
431929,35,31
431956,188,30
431956,74,31
431965,72,30
431965,49,31
431983,116,30
431983,27,31
432074,49,30
432074,16,31
432117,72,30
432117,8,31
432223,208,30
432223,2,31
432241,103,30
432269,71,30
432269,29,31
432302,196,30
432302,58,31
432384,488,30
432384,71,31
432524,162,30
432524,89,31
432533,271,30
433004,261,30
433004,6,31
433013,440,30
433013,17,31
433040,44,30
433040,31,31
433068,162,30
433068,147,31
433101,447,30
433101,124,31
433138,115,30
433138,100,31
433165,4,30
433174,51,30
433174,1,31
433387,63961,30
433420,282,30
433420,27,31
433466,294,30
433466,37,31
433536,248,30
433536,22,31
433563,66,30
433563,10,31
433660,10809,30
433660,2590,31
433970,48,30
433970,30,31
434016,86,30
434016,28,31
434061,3249,30
434061,1023,31
434140,975,30
434140,370,31
434159,299,30
434159,69,31
434274,57,30
434274,55,31
434283,60,30
434283,13,31
434292,2,30
434292,1,31
434308,261,30
434308,115,31
434344,149,30
434344,63,31
434362,46,30
434362,41,31
434380,19,30
434380,17,31
434432,41,30
434432,15,31
434469,51,30
434469,2,31
434496,74,30
434496,61,31
434520,222,30
434520,68,31
434539,192,30
434539,10,31
434584,19,30
434584,4,31
434672,5923,30
434672,1867,31
434690,161,30
434690,29,31
434751,63,30
434751,29,31
434821,867,30
434821,288,31
434830,114,30
434830,66,31
434900,444,30
434900,112,31
434937,28,30
434937,4,31
434973,106,30
435000,28,30
436003,112,30
436003,78,31
436012,290,30
436012,105,31
436030,161,30
436030,39,31
436067,29,30
436067,9,31
436094,67,30
436094,3,31
436100,18,30
436100,16,31
436182,66,30
436182,12,31
436191,324,30
436191,34,31
436270,67,30
436270,28,31
436304,739,30
436304,285,31
436429,3128,30
436429,770,31
436438,33,30
436438,3,31
436465,228,30
436465,57,31
436483,47,30
436483,1,31
436553,204,30
436553,7,31
436599,9,30
436599,1,31
436614,55,30
436614,12,31
436632,94,30
436632,29,31
436641,144,30
436641,39,31
436650,205,30
436650,82,31
436775,217,30
436775,72,31
436818,1801,30
436818,690,31
436827,614,30
436827,224,31
436836,1185,30
436836,358,31
437060,203,30
437060,13,31
437097,462,30
437097,8,31
437103,3714,30
437103,1149,31
437237,98,30
437237,36,31
437316,338,30
437325,20,30
437556,401,30
437556,390,31
437608,223,30
437608,173,31
437635,316,30
437635,307,31
437705,9,30
437705,6,31
437732,171,30
437732,36,31
437750,129,30
437750,40,31
437769,162,30
437769,18,31
437778,317,30
437778,119,31
437857,99,30
437857,7,31
437936,654,30
437936,54,31
438151,782,30
438151,92,31
438179,226,30
438179,194,31
438212,126,30
438212,48,31
438221,180,30
438221,71,31
438258,357,30
438258,21,31
438267,242,30
438267,64,31
438285,456,30
438285,171,31
438337,183,30
438337,165,31
438498,507,30
438498,4,31
438504,1388,30
438504,243,31
438586,1060,30
438586,79,31
438647,198,30
438647,27,31
438656,136,30
438674,47,30
438674,2,31
438708,161,30
438708,35,31
438735,133,30
438735,15,31
438805,304,30
438805,74,31
438869,10,30
438902,9,30
438902,1,31
438984,141,30
438984,107,31
439020,13,30
439057,10,30
439118,407,30
439118,43,31
439127,113,30
439127,41,31
439145,1552,30
439145,331,31
439190,1294,30
439190,293,31
439288,1141,30
439288,306,31
439297,100,30
439367,521,30
439367,145,31
439394,12,30
439394,4,31
439446,39,30
439455,215,30
439455,19,31
439473,181,30
439473,78,31
